run,env,epoch,fold,in_development,in_heldout,in_heldout_dataset,in_heldout_method,in_calibration_fit,sr_development,sr_heldout,sr_heldout_method,method,vis,veracity,influence,sobriety,m_emp,probe_r2,straightness,d_tol_grade,sigma_roll,tr_sigma_z,sr_heldout_dataset,in_cube_reference
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,4,heldout,0,0,0,0,1,94.0,nan,nan,,0.14871106714287669,0.45321468081638605,1.0,0.328125,107.59014533343911,0.8753307815190797,0.4140145029927996,4.906656819220016,4.071345248934253,187.7087820950317,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,5,heldout,0,0,0,0,1,94.0,nan,nan,,0.37493514347121276,0.5998962295539404,1.0,0.625,141.93836168068262,0.8969856152802275,0.4190360326259024,4.976980592367031,2.957432932935268,184.66335691645554,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,6,heldout,0,1,0,0,1,100.0,91.33333333333333,nan,,0.36436930007260543,0.6302604109363986,1.0,0.578125,152.6596626890985,0.9112500330159977,0.42229105942260303,4.942546470789075,2.7551616154458363,184.7509239385488,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,7,heldout,0,0,0,0,1,92.0,nan,nan,,0.39848405992026603,0.6539225598691545,1.0,0.609375,157.93106602252726,0.9109480307228045,0.4237089232403953,4.954977912997879,2.629402605165975,185.02073877369625,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,8,heldout,0,0,0,0,1,98.0,nan,nan,,0.5009143820306456,0.7286027374991209,1.0,0.6875,172.97718649887784,0.9124296919413633,0.42516844740385745,5.096356264169219,2.3168404419807804,186.49820697090007,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,9,heldout,0,0,0,0,1,96.0,nan,nan,,0.4984869221548713,0.7250718867707219,1.0,0.6875,172.90817430273577,0.9096050167775825,0.42507720861310644,5.065197240564996,2.3196886347265924,186.13325942248383,nan,0
visreg_pusht_lambd4p5_bs512_lr2e-4_seed729_183126,pusht,10,heldout,0,1,0,0,1,100.0,94.0,nan,,0.5595126019227734,0.746016802563698,1.0,0.75,178.47422499056955,0.9101617266828251,0.424799249673156,5.055022506224676,2.2157005067244673,185.951694002823,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,1,heldout,0,1,0,0,1,71.0,63.333333333333336,nan,,0.0772976341040023,0.34275432940495276,0.8018455458955746,0.28125,65.75133476343711,0.7937965023542793,0.4478144381457713,4.36479591458388,4.918422177920105,177.35895783398487,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,2,heldout,0,0,0,0,1,88.0,nan,nan,,0.11418490377930113,0.3653916920937636,1.0,0.3125,91.88879732063995,0.9264443767510001,0.49373884680546826,4.1447722735839285,4.360616876742026,175.46484387633024,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,3,heldout,0,0,0,0,1,88.0,nan,nan,,0.22236066437444177,0.44472132874888354,1.0,0.5,124.3139809898492,0.9314487330489669,0.5147722584660912,4.020610371564035,3.4080552872295424,177.73343238073764,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,4,heldout,0,1,0,0,1,90.0,83.33333333333333,nan,,0.285556029655431,0.4686047666140406,1.0,0.609375,139.77938303417116,0.9304090447594047,0.5303202921916551,3.992493014669243,3.1895158632347713,178.8245510609637,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,5,heldout,0,0,0,0,1,92.0,nan,nan,,0.25859898736557796,0.45973153309436077,1.0,0.5625,140.68051436634053,0.9292562946068584,0.5392919189318329,3.996261934873292,3.262749685908536,179.2116140116848,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,6,heldout,0,1,0,0,1,88.0,88.0,nan,,0.28829448917839007,0.48554861335307803,1.0,0.59375,155.0859517281869,0.9248297660761321,0.5476876701437299,3.90806369685783,2.997339190642826,178.95650076640027,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,7,heldout,0,1,0,0,1,92.0,92.66666666666667,nan,,0.3462669859131865,0.5276449309153318,1.0,0.65625,165.78964047879208,0.9206734688996474,0.5523859999521618,3.9267801033361827,2.732043797256577,178.7533969264648,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,8,heldout,0,1,0,0,1,96.0,90.0,nan,,0.45841064659106584,0.5987404363638411,1.0,0.765625,185.1726019787006,0.9143599883886396,0.556312036624298,3.9874353449887487,2.375244017734482,179.0293215722407,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,9,heldout,0,1,0,0,1,94.44444444444444,93.33333333333333,nan,,0.4533508909468378,0.6307490656651656,1.0,0.71875,195.02823349359122,0.9131142456549689,0.5578404917036269,3.945803305274433,2.1972952365733276,178.77930340798167,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed403_150685,pusht,10,heldout,0,1,0,0,1,93.0,93.33333333333333,nan,,0.40716024947922924,0.6204346658731112,1.0,0.65625,192.90832250506412,0.9135894980071219,0.55822702285259,3.9126031415345324,2.226365331862257,179.16439247317268,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,1,heldout,0,0,0,0,1,57.99999999999999,nan,nan,,0.045783968694301985,0.30946631853372086,0.7890395553434144,0.1875,64.70124353815999,0.8048225728725722,0.44820526774671215,4.082006930241003,5.126463052595022,168.57598940744705,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,2,heldout,0,0,0,0,1,84.0,nan,nan,,0.06476603413675477,0.3454188487293588,1.0,0.1875,88.9422791340942,0.9127475753906991,0.4944096308789989,4.054027396768562,4.530580100442719,177.92309477446102,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,3,heldout,0,0,0,0,1,87.0,nan,nan,,0.12393493465199146,0.3777064675108311,1.0,0.328125,110.35851309813515,0.9292559317679275,0.5147974233235666,3.9765002813664725,4.0362166926388525,177.87326962714013,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,4,heldout,0,1,0,0,1,90.0,85.33333333333333,nan,,0.18863858655783675,0.4311739121321983,1.0,0.4375,132.01003827744523,0.9308759279852138,0.5342494711717345,3.8860122116378046,3.410091459458987,178.91983218086375,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,5,heldout,0,0,0,0,1,97.0,nan,nan,,0.2122429474184856,0.4527849544927693,1.0,0.46875,140.90748384746038,0.9249557926768945,0.546415047837888,3.8893916351419073,3.2307215301833705,178.78337364318295,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,6,heldout,0,1,0,0,1,92.0,92.0,nan,,0.30871359548904936,0.5199386871394516,1.0,0.59375,165.94055848168023,0.9212268772774664,0.5548394710019866,3.8349420731219137,2.71518026799713,178.86097904597705,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,7,heldout,0,0,0,0,1,95.0,nan,nan,,0.3570937003929544,0.5194090187533882,1.0,0.6875,169.4450648849145,0.9146567377077135,0.5596156004091913,3.7975335667542023,2.691940768617658,179.44289992897941,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,8,heldout,0,1,0,0,1,98.0,92.0,nan,,0.4091628257439606,0.5344167519921118,1.0,0.765625,173.68987854566558,0.9118688389600799,0.5625348969111946,3.8223920024148725,2.6192098317352626,179.11567180319207,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,9,heldout,0,1,0,0,1,94.0,92.0,nan,,0.4189998042368259,0.5586664056491012,1.0,0.75,179.2348316527693,0.9124786632158165,0.5649788340888474,3.850891513903376,2.5007634195403075,179.692530196963,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed46_150686,pusht,10,heldout,0,1,0,0,1,96.22222222222223,93.33333333333333,nan,,0.45540140252703665,0.594809995137354,1.0,0.765625,190.25287794189572,0.9120954421079199,0.565160814074696,3.8341905353225747,2.3031271435491734,179.68616561998974,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,1,dev,1,0,0,0,1,68.0,nan,nan,,0.060529276630209475,0.29113376209564074,0.7392313562231223,0.28125,60.61697121029603,0.7628073897708515,0.44728304728292906,4.171102839277202,5.585612211264293,172.11029950657436,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,2,dev,1,0,0,0,1,84.0,nan,nan,,0.09202936498657482,0.3681174599462993,1.0,0.25,91.96382460214934,0.8728965346168674,0.47576531229083663,4.245407508977792,4.430802536641401,178.0847462272538,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,3,dev,1,0,0,0,1,86.0,nan,nan,,0.23175291970124473,0.46350583940248946,1.0,0.5,127.80159983265449,0.9315431297518195,0.5006635682417871,4.106282387530066,3.3215730236795684,177.27329387996403,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,4,dev,1,0,0,0,1,92.0,84.0,nan,,0.16673802335776788,0.41043205749604406,1.0,0.40625,124.55072217194594,0.9397959308081262,0.518216654454485,3.975101850305519,3.6843188732451106,177.95452531037049,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,5,dev,1,0,0,0,1,92.0,nan,nan,,0.2787919251033111,0.49563008907255307,1.0,0.5625,151.3821368249196,0.9358156404900867,0.5270884334657885,3.9757837890634824,2.977536057464209,177.78077382197387,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,6,dev,1,0,0,0,1,90.0,93.33333333333333,nan,,0.3380116784741326,0.5408186855586121,1.0,0.625,165.96549283892642,0.9305702661750596,0.5372768886319867,3.9982219571072495,2.7007874229758904,179.06854511157795,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,7,dev,1,0,0,0,1,91.0,nan,nan,,0.3658051831980954,0.5444542261553048,1.0,0.671875,171.1117081192744,0.9284565215306118,0.5437703306579341,4.001412827146049,2.681188300773021,179.0926878849396,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,8,dev,1,0,0,0,1,90.0,93.33333333333333,nan,,0.41078791920542546,0.5842317073143829,1.0,0.703125,184.11223761828813,0.9226255424128006,0.5469019501011172,3.952454753139971,2.4284400271409328,179.33050582227705,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,9,dev,1,0,0,0,1,95.0,94.0,nan,,0.4146767005641054,0.589762418580061,1.0,0.703125,186.38513297506574,0.9188713977040868,0.5481929159702612,3.941187250977021,2.39302002559248,179.0814658755689,nan,0
visreg_pusht_lambd4p5_lr1e-4_seed729_150684,pusht,10,dev,1,0,0,0,1,94.66666666666667,93.33333333333333,nan,,0.45329879929710715,0.6043983990628096,1.0,0.75,190.86014305037372,0.9184685393988264,0.5487025215712036,3.927703620813862,2.311766279345459,178.99528565840785,nan,0
dinocls_tworoom_s0,tworoom,1,heldout-method,0,0,0,1,0,nan,nan,62.0,DINO-CLS-WM (ours),0.02759720789004606,0.2243435801519389,0.3280350359195252,0.375,26.898872945401067,0.9849919521230577,-0.33212088667146783,4.244396935337265,7.44672915083563,22.881469954395094,nan,0
ext_intact_full_tworoom_s0,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,53.111111111111114,INTACT,0.03991384301959969,0.29224679091098954,0.971205780221099,0.140625,79.63887397813012,0.8473861179402841,nan,7.55817220840351,10.080915170616004,30.6836065209579,nan,0
ext_intact_full_tworoom_s3072,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,47.77777777777778,INTACT,0.01222199828834833,0.22549057250424737,0.8672290395195562,0.0625,71.11278124060361,0.837322989217437,nan,6.554768515019219,11.440128781048879,22.95219649080862,nan,0
ext_intact_full_tworoom_s42,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,54.0,INTACT,0.03834052741646424,0.29579616920500607,0.9217284701483712,0.140625,75.58173455216644,0.8840841279144824,nan,7.960402057370353,10.483817007130819,33.79221727434286,nan,0
ext_qantara_tworoom_s11,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,99.55555555555556,Qantara,0.5243149255036919,0.9706905758967161,0.5761560560675643,0.9375,47.244796597540265,0.9845734542425455,-0.04297725125346363,10.481627349823738,2.404815676806506,204.03954574861356,nan,0
ext_qantara_tworoom_s22,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,99.77777777777777,Qantara,0.5023431147792399,0.9702261555180579,0.5522760365890276,0.9375,45.28663500030026,0.9910854122439408,-0.030721589528988544,10.106522316337836,2.325384791915745,201.04926467286117,nan,0
ext_qantara_tworoom_s33,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,99.55555555555556,Qantara,0.5201246964436523,0.9695611452816714,0.5819159145296995,0.921875,47.717104991435356,0.9948552134529796,-0.04498516470283434,10.453271071151072,2.4148951207254914,200.61856671122956,nan,0
ext_rcaux_tworoom,tworoom,0,heldout-method,0,0,0,1,0,nan,nan,93.55555555555556,RC-aux,0.5705287687510497,0.9128460300016796,1.0,0.625,146.95573297312006,0.9878950910829433,-0.36046974221695494,17.57467944309753,5.136976302499428,193.87193099234486,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,1,heldout,0,1,0,0,1,60.0,59.333333333333336,nan,,0.006240630038889847,0.28066036315642534,0.2371789149924396,0.09375,19.448671029380048,0.9199982840541806,-0.1696755481521721,13.433005978837413,18.691142287270797,155.5179359322066,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,2,heldout,0,1,0,0,1,34.0,33.333333333333336,nan,,0.0024026780792413297,0.219982506444492,0.23300549296215076,0.046875,19.106450422896362,0.9517682614885941,-0.18823168918544536,14.482724779175628,25.927174875533737,177.7618604998071,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,3,heldout,0,0,0,0,1,88.0,nan,nan,,0.11071747253360013,0.5408221300642675,0.5696575356411839,0.359375,46.71191792257708,0.9809475525288116,-0.2643112958742481,16.579344061280626,11.199213287415676,180.45777103964596,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,4,heldout,0,0,0,0,1,90.0,nan,nan,,0.11935676464554053,0.5719582973701077,0.6359798451539064,0.328125,52.150347302620325,0.9848884818781971,-0.2812105401294033,16.686112331972463,10.526889181907514,175.75569171152318,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,5,heldout,0,0,0,0,1,82.0,nan,nan,,0.15186672298619375,0.6212234213003358,0.6802474753399227,0.359375,55.780292977873664,0.9857354302398775,-0.3005304592409101,17.247865378238394,9.798222996795324,183.58762774353062,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,6,heldout,0,0,0,0,1,92.0,nan,nan,,0.45287590311096937,0.7961200962146164,0.9580694756493708,0.59375,78.56169700324841,0.985956839132994,-0.31057308203386025,17.634119735404056,6.9394252397089105,178.25749588248885,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,7,heldout,0,0,0,0,1,94.0,nan,nan,,0.7964025103702891,0.9438844567351574,1.0,0.84375,107.27973412281202,0.9877061415007788,-0.3169494458091603,17.946236205455133,4.697630014339273,180.98278873258835,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,8,heldout,0,0,0,0,1,94.0,nan,nan,,0.5764942289560679,0.9223907663297086,1.0,0.625,101.85039636152472,0.9875005354299577,-0.32002839137538663,17.791179370100664,5.04076661603737,180.19334030138035,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,9,heldout,0,0,0,0,1,96.0,nan,nan,,0.7660524261397784,0.9805471054589164,1.0,0.78125,121.76837232541754,0.9881307505410812,-0.3234413031046291,18.002658138997187,3.852094341256574,182.70467346092252,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed403_185698,tworoom,10,heldout,0,0,0,0,1,92.5,nan,nan,,0.7972333030203747,0.9812102191019996,1.0,0.8125,122.55322611941833,0.9879413271885631,-0.32377788523964784,17.98492390941953,3.8271079237767367,181.05664381800193,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,1,heldout,0,0,0,0,1,44.0,nan,nan,,0.0012639152733694703,0.18838899941322318,0.1431268594019054,0.046875,11.736402470956241,0.9087488703996414,-0.15464760555329965,14.139047227508216,29.66048034576296,195.344209834472,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,2,heldout,0,0,0,0,1,72.0,nan,nan,,0.024551055162170016,0.3257480621662911,0.30147292357044875,0.25,24.720779732776798,0.922538785257948,-0.22846837113967733,13.70524788013092,16.30336224686951,131.60538144652645,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,3,heldout,0,0,0,0,1,72.0,nan,nan,,0.04669066240070103,0.4823821905027421,0.44247700748453955,0.21875,36.283114613732245,0.9560581732800902,-0.25780624967332433,16.44751797462266,12.71017219998811,187.58197659328152,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,4,heldout,0,0,0,0,1,92.0,nan,nan,,0.28868788585624794,0.7084936442514762,0.7450827881584414,0.546875,61.09678862899219,0.968756027720884,-0.293306953957813,17.14267580162862,8.125855413713,170.94072420479282,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,5,heldout,0,0,0,0,1,86.0,nan,nan,,0.14143446892580414,0.6295163028565048,0.7189492925106007,0.3125,58.95384198586926,0.9758085271879084,-0.29495778661822014,17.148988211410625,9.574367385177045,181.82494507423067,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,6,heldout,0,0,0,0,1,90.0,nan,nan,,0.5905907815731296,0.8790188376902395,1.0,0.671875,90.6045076771929,0.9766774036667969,-0.3156321212563221,17.965291587971,5.792757228183743,184.24386129821858,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,7,heldout,0,1,0,0,1,92.0,90.66666666666667,nan,,0.6072446694959301,0.9038060197148727,1.0,0.671875,96.86779758233305,0.9782690748182762,-0.32039392996575683,17.80024009320942,5.349941416626778,178.50357445206419,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,8,heldout,0,0,0,0,1,90.0,nan,nan,,0.7234020710425239,0.9645360947233651,1.0,0.75,110.57115043611292,0.9791971414023135,-0.3243396283079532,17.94308812576118,4.266026192485296,179.4193545986115,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,9,heldout,0,0,0,0,1,94.0,nan,nan,,0.7673092147763161,0.9821557949136845,1.0,0.78125,118.72954313272128,0.9793688971577634,-0.3259194678757986,18.04454933149184,3.8087389393237827,180.93705173826723,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed46_185699,tworoom,10,heldout,0,0,0,0,1,92.0,nan,nan,,0.7804268142244025,0.9793591394188581,1.0,0.796875,117.91934389275414,0.9794992629249815,-0.32655914610807285,17.998475466541098,3.888216338849507,180.0193040903801,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,1,heldout,0,0,0,0,1,28.000000000000004,nan,nan,,0.0013628078717158015,0.16615504940446274,0.17497653367026048,0.046875,14.34807576096136,0.9080807853129675,-0.14946725122038373,13.935558535799952,33.21582698238352,203.99034408963323,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,2,heldout,0,1,0,0,1,64.0,68.0,nan,,0.008072521294412154,0.3238312317872032,0.26590052272550957,0.09375,21.803842863491784,0.9511023804070964,-0.22518232624325787,15.709109900586903,18.804438573462427,184.80021944479813,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,3,heldout,0,0,0,0,1,74.0,nan,nan,,0.04107634693701286,0.43906323596358765,0.46057606086308744,0.203125,37.76723699077317,0.9772141421011329,-0.2577410337119087,16.108637322984897,13.852110323204199,178.96809071769292,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,4,heldout,0,0,0,0,1,86.0,nan,nan,,0.1501580118683165,0.5793747004548472,0.6143349061098998,0.421875,50.37546230101179,0.9773513514716932,-0.29313413592648846,16.87051184896364,10.474195373228012,178.2749809661313,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,5,heldout,0,0,0,0,1,82.0,nan,nan,,0.16898965582960743,0.6093821341753162,0.6826168902862062,0.40625,55.97458500346891,0.9764248934103098,-0.29924777973794814,16.79963809891387,9.784326725182598,178.0906227958293,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,6,heldout,0,0,0,0,1,86.0,nan,nan,,0.4616142668375005,0.8206475854888898,1.0,0.5625,83.79912283523305,0.9802709238762306,-0.31624444589770334,17.8258819078278,6.637818071575491,182.9283624833251,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,7,heldout,0,0,0,0,1,90.0,nan,nan,,0.6315144396776318,0.898153869763743,1.0,0.703125,98.03923887958055,0.9821226331808265,-0.32544970990562505,17.81787653782646,5.445665347315413,179.62777206732432,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,8,heldout,0,0,0,0,1,92.0,nan,nan,,0.6752158822803677,0.9603070325765228,1.0,0.703125,107.56537277423531,0.9829824094991644,-0.33074839898580954,18.140376090468077,4.409575628270061,183.21377359233188,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,9,heldout,0,0,0,0,1,94.0,nan,nan,,0.7358302192108,0.9811069589477334,1.0,0.75,121.29996866277985,0.9831079814425014,-0.33197257402800034,17.944608968360328,3.8218486591712635,178.90230888351527,nan,0
visreg_tworoom_lambd4p5_bs256_h1_lr1e-4_seed729_185697,tworoom,10,heldout,0,0,0,0,1,94.5,nan,nan,,0.7250554171083631,0.9873095041475582,1.0,0.734375,125.43937082838713,0.9833336966720835,-0.3322006062972537,18.02014729312701,3.6151080354624865,180.3165864337439,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,1,heldout,0,0,0,0,1,66.0,nan,nan,,0.0011831783852797378,0.20609572559141776,0.18370933322514404,0.03125,15.064165324461811,0.8616219160690812,-0.13466939020947685,12.674631064226196,24.258215278611424,172.45889635243367,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,2,heldout,0,0,0,0,1,82.0,nan,nan,,0.015303926019100984,0.42812767938973273,0.3268221515528815,0.109375,26.799416427336283,0.9226458661631596,-0.21440262367038057,15.323238990284588,13.553283478601207,195.0922022426804,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,3,heldout,0,0,0,0,1,80.0,nan,nan,,0.022465690107974823,0.37785939724592094,0.3459209183940371,0.171875,28.365515308311043,0.9410948322984044,-0.237573719431058,15.52086918267522,15.747033350075053,172.3538525418999,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,4,heldout,0,0,0,0,1,88.0,nan,nan,,0.13362869459435192,0.6427449035082837,0.6336096213775217,0.328125,51.95598895295679,0.9485151015531852,-0.276386490528469,17.07437649406269,9.27342338919717,186.67591078419187,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,5,heldout,0,0,0,0,1,86.0,nan,nan,,0.23713465295799194,0.670329265903883,0.6860770253658571,0.515625,56.258316080000284,0.956378665252019,-0.28970698412611795,16.851163000426553,8.643596241091098,177.22725086303868,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,6,heldout,0,0,0,0,1,76.0,nan,nan,,0.18230409526779484,0.5839206691933058,0.6244139140327072,0.5,51.20194095068199,0.9579327957906825,-0.2970614587946365,15.945374445970604,9.80358533937295,158.59772695883527,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,7,heldout,0,0,0,0,1,87.0,nan,nan,,0.647880343943959,0.9423714093730313,1.0,0.6875,96.16540791072974,0.9706811286603871,-0.31145970956980723,17.78009376870143,4.6826378304227525,186.60793149678693,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,8,heldout,0,0,0,0,1,88.0,nan,nan,,0.5593488794521311,0.9179058534599074,1.0,0.609375,91.67603435315624,0.9738778019774239,-0.3142069545398405,17.861011263549962,5.136422768248383,184.1350045136138,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,9,heldout,0,1,0,0,1,90.0,92.0,nan,,0.716596409796857,0.9757908558935926,1.0,0.734375,107.63481524641051,0.9746521086583788,-0.31747496862897406,17.770351326958973,3.9423197144837427,183.86314164757525,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed403_185701,tworoom,10,heldout,0,0,0,0,1,88.0,nan,nan,,0.7056211770252971,0.9817338115134568,1.0,0.71875,112.5247869222662,0.9747789815403303,-0.31819372305694227,17.770955890263153,3.7647497342789804,182.32923518388037,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,1,heldout,0,1,0,0,1,46.0,43.333333333333336,nan,,0.000905944914598872,0.1788284554301261,0.16211199273312127,0.03125,13.293183404115943,0.9246029379695047,-0.14875458556264406,11.895870078155335,26.313824164492384,163.77606963112456,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,2,heldout,0,0,0,0,1,82.0,nan,nan,,0.04233999052180071,0.4726458731895756,0.3822113689626816,0.234375,31.34133225493989,0.9649305046330673,-0.24350184502859412,15.668717289133799,12.395154098646803,171.39132970783103,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,3,heldout,0,0,0,0,1,86.0,nan,nan,,0.3224214769124295,0.7822654983525872,0.7129318821976555,0.578125,58.46041434020775,0.9641652245812582,-0.27648137652967075,16.905908816171824,6.857965516382919,178.26959680073247,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,4,heldout,0,0,0,0,1,78.0,nan,nan,,0.10366580592116263,0.5674941623814465,0.5314120806517327,0.34375,43.57579061344208,0.9699777565522468,-0.27943567162843247,16.466260152758,10.489254966847076,181.2528687344465,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,5,heldout,0,0,0,0,1,84.0,nan,nan,,0.26977863268099,0.6933569092919187,0.7324057723925056,0.53125,60.05727333618546,0.9758656058651113,-0.29743047637622566,17.027340781422797,8.328028530505588,183.72359890908055,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,6,heldout,0,0,0,0,1,90.0,nan,nan,,0.42124168295480974,0.8216031596070559,0.863506509510965,0.59375,70.80753377989913,0.9791852664612506,-0.31244568020592284,17.526391370273124,6.511961295333763,181.23735602125907,nan,0
visreg_tworoom_lambd4p5_bs512_h1_lr1e-4_seed46_185702,tworoom,7,heldout,0,0,0,0,1,86.0,nan,nan,,0.608879362389822,0.927816171260681,1.0,0.65625,91.91735151813654,0.9815237978949634,-0.31875550873001746,17.755922342890937,4.937805172479519,186.89500788172853,nan,0
