run,env,task,d,epoch,eval_seed,planner,num_eval,success_rate,group,train_seed,source
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_117126,dmc,dmc,25,7,42,cem,50,68.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_117126,dmc,dmc,25,8,42,cem,50,68.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_117126,dmc,dmc,25,9,42,cem,50,72.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_117126,dmc,dmc,25,10,42,cem,50,68.0,clsrecon,base,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,1,42,cem,50,30.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,2,42,cem,50,20.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,3,42,cem,50,34.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,4,42,cem,50,68.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,5,42,cem,50,50.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,6,42,cem,50,48.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,7,42,cem,50,62.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,8,42,cem,50,76.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,9,42,cem,50,74.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed1_117229,dmc,dmc,25,10,42,cem,50,80.0,clsrecon,1,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,1,42,cem,50,6.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,2,42,cem,50,34.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,2,2027,cem,50,30.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,2,65537,cem,50,42.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,2,8191,cem,50,32.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,3,42,cem,50,52.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,4,42,cem,50,48.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,4,2027,cem,50,40.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,4,65537,cem,50,48.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,4,8191,cem,50,30.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,5,42,cem,50,44.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,6,42,cem,50,57.99999999999999,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,6,2027,cem,50,62.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,6,65537,cem,50,82.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,reacher,25,6,8191,cem,50,60.0,,,pool:heldout
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,7,42,cem,50,64.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,8,42,cem,50,62.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,9,42,cem,50,68.0,clsrecon,7,ground_truth
sigreg_clsrecon_w0p3_patch_noregmask_dmc_lambd0p09_seed7_117237,dmc,dmc,25,10,42,cem,50,68.0,clsrecon,7,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,1,42,cem,50,36.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,2,42,cem,50,72.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,3,42,cem,50,50.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,3,5501,cem,50,48.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,3,60601,cem,50,62.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,3,90210,cem,50,64.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,3,2027,cem,50,62.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,3,65537,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,3,8191,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,4,42,cem,50,68.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,4,5501,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,4,60601,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,4,90210,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,5,42,cem,50,72.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,6,42,cem,50,60.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,6,5501,cem,50,58.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,6,60601,cem,50,74.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,6,90210,cem,50,64.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,7,42,cem,50,68.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,8,42,cem,50,76.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,8,5501,cem,50,84.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,8,60601,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,8,90210,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,9,42,cem,50,84.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,9,5501,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,9,60601,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,9,90210,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,dmc,25,10,42,cem,50,76.0,sig-128,base,ground_truth
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,10,5501,cem,50,84.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,10,60601,cem,50,76.0,,,pool:heldout
sigreg_dmc_lambd0p09_103709,dmc,reacher,25,10,90210,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,1,42,cem,50,60.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,1,5501,cem,50,50.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,1,60601,cem,50,57.99999999999999,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,1,90210,cem,50,56.00000000000001,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,1,2027,cem,50,56.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,1,65537,cem,50,56.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,1,8191,cem,50,56.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,2,42,cem,50,72.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,3,42,cem,50,78.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,4,42,cem,50,66.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,4,5501,cem,50,70.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,4,60601,cem,50,76.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,4,90210,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,4,2027,cem,50,68.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,4,65537,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,4,8191,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,5,42,cem,50,78.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,6,42,cem,50,74.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,7,42,cem,50,64.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,8,42,cem,50,68.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,9,42,cem,50,80.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,9,5501,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,9,60601,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,reacher,25,9,90210,cem,50,92.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed100_104652,dmc,dmc,25,10,42,cem,50,76.0,sig-128,100,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,1,42,cem,50,30.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,2,42,cem,50,50.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,3,42,cem,50,76.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,4,42,cem,50,66.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,4,5501,cem,50,54.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,4,60601,cem,50,68.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,4,90210,cem,50,66.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,5,42,cem,50,70.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,6,42,cem,50,70.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,2027,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,5501,cem,50,84.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,60601,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,65537,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,8191,cem,50,74.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,6,90210,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,7,42,cem,50,76.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,8,42,cem,50,82.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,8,5501,cem,50,72.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,8,60601,cem,50,90.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,8,90210,cem,50,92.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,9,42,cem,50,80.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,9,5501,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,9,60601,cem,50,90.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,9,90210,cem,50,90.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,dmc,25,10,42,cem,50,72.0,sig-128,1,ground_truth
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,10,5501,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,10,60601,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed1_104646,dmc,reacher,25,10,90210,cem,50,88.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,1,42,cem,50,40.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,2,42,cem,50,44.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,2,5501,cem,50,40.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,2,60601,cem,50,48.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,2,90210,cem,50,40.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,2,2027,cem,50,44.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,2,65537,cem,50,50.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,2,8191,cem,50,44.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,3,42,cem,50,74.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,4,42,cem,50,66.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,4,5501,cem,50,54.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,4,60601,cem,50,68.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,4,90210,cem,50,72.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,5,42,cem,50,76.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,6,42,cem,50,62.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,6,5501,cem,50,68.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,6,60601,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,6,90210,cem,50,76.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,7,42,cem,50,78.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,7,5501,cem,50,74.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,7,60601,cem,50,84.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,7,90210,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,8,42,cem,50,74.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,8,5501,cem,50,74.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,8,60601,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,8,90210,cem,50,88.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,9,42,cem,50,66.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,9,5501,cem,50,80.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,9,60601,cem,50,76.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,9,90210,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,dmc,25,10,42,cem,50,70.0,sig-128,42,ground_truth
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,10,5501,cem,50,76.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,10,60601,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed42_104648,dmc,reacher,25,10,90210,cem,50,86.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,1,42,cem,50,44.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,1,5501,cem,50,57.99999999999999,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,1,60601,cem,50,60.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,1,90210,cem,50,56.00000000000001,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,1,2027,cem,50,62.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,1,65537,cem,50,68.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,1,8191,cem,50,66.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,2,42,cem,50,52.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,3,42,cem,50,64.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,4,42,cem,50,74.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,5,42,cem,50,80.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,6,42,cem,50,57.99999999999999,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,7,42,cem,50,68.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,8,42,cem,50,84.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,2027,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,5501,cem,50,78.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,60601,cem,50,74.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,65537,cem,50,82.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,8191,cem,50,88.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,reacher,25,8,90210,cem,50,84.0,,,pool:heldout
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,9,42,cem,50,72.0,sig-128,7,ground_truth
sigreg_dmc_lambd0p09_seed7_104650,dmc,dmc,25,10,42,cem,50,76.0,sig-128,7,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,1,42,cem,50,32.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,2,42,cem,50,62.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,3,42,cem,50,56.00000000000001,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,4,42,cem,50,78.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,reacher,25,4,5501,cem,50,68.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,4,60601,cem,50,68.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,4,90210,cem,50,64.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,dmc,25,5,42,cem,50,60.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,6,42,cem,50,62.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,reacher,25,6,5501,cem,50,68.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,6,60601,cem,50,70.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,6,90210,cem,50,78.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,dmc,25,7,42,cem,50,64.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,dmc,25,8,42,cem,50,70.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,2027,cem,50,84.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,5501,cem,50,78.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,60601,cem,50,76.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,65537,cem,50,76.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,8191,cem,50,90.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,8,90210,cem,50,80.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,dmc,25,9,42,cem,50,76.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,reacher,25,9,5501,cem,50,70.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,9,60601,cem,50,80.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,9,90210,cem,50,78.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,dmc,25,10,42,cem,50,74.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_102705,dmc,reacher,25,10,5501,cem,50,76.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,10,60601,cem,50,86.0,,,pool:heldout
visreg_dmc_lambd4p5_102705,dmc,reacher,25,10,90210,cem,50,82.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,dmc,25,1,42,cem,50,26.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,1,5501,cem,50,30.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,dmc,25,1,60601,cem,50,24.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,dmc,25,1,90210,cem,50,30.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,reacher,25,1,2027,cem,50,32.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,reacher,25,1,65537,cem,50,32.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,reacher,25,1,8191,cem,50,32.0,,,pool:heldout
visreg_dmc_lambd4p5_104380,dmc,dmc,25,2,42,cem,50,60.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,3,42,cem,50,66.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,4,42,cem,50,60.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,5,42,cem,50,74.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,6,42,cem,50,78.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,7,42,cem,50,68.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,8,42,cem,50,78.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,9,42,cem,50,66.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_104380,dmc,dmc,25,10,42,cem,50,68.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,1,42,cem,50,12.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,2,42,cem,50,6.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,3,42,cem,50,8.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,4,42,cem,50,12.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,4,2027,cem,50,14.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,4,65537,cem,50,10.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,4,8191,cem,50,20.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,5,42,cem,50,8.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,5,2027,cem,50,14.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,5,65537,cem,50,6.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,reacher,25,5,8191,cem,50,14.0,,,pool:heldout
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,6,42,cem,50,8.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,7,42,cem,50,8.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,8,42,cem,50,12.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,9,42,cem,50,8.0,vis-bs128,base,ground_truth
visreg_dmc_lambd4p5_c0p5_s0p5_h2p0_103329,dmc,dmc,25,10,42,cem,50,10.0,vis-bs128,base,ground_truth
